listing_id,vin,back_legroom,bed,bed_height,bed_length,cabin,engine_cylinders,engine_displacement,fleet,frame_damaged,franchise_dealer,franchise_make,front_legroom,fuel_tank_volume,has_accidents,height,interior_color,isCab,listing_color,major_options,power,salvage,savings_amount,seller_rating,sp_id,sp_name,theft_title,torque,transmission_display,trimId,vehicle_damage_category,wheel_system,wheel_system_display,wheelbase,width
279465231,3C4NJDCB4MT500176,,,,,,I4,,,,TRUE,Jeep,,,,,Black,,GRAY,"['Leather Seats', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Heated Seats', 'Quick Order Package']",,,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,,Automatic,,,,,,
280690826,1FADP3F28FL335348,33.2 in,,,,,I4 Flex Fuel Vehicle,2000,TRUE,FALSE,FALSE,,43.7 in,12.4 gal,TRUE,57.7 in,Black,TRUE,RED,['Bluetooth'],"123 hp @ 6,350 RPM",FALSE,1632,3.577777778,351457,Magic Auto Sales,FALSE,"148 lb-ft @ 5,000 RPM",6-Speed Automatic,t56905,,FWD,Front-Wheel Drive,104.3 in,71.8 in
280946993,5NPEB4AC1BH212654,34.6 in,,,,,I4,2400,FALSE,FALSE,FALSE,,45.5 in,18.5 gal,TRUE,58 in,Gray,FALSE,SILVER,['Bluetooth'],"198 hp @ 6,300 RPM",FALSE,1490,3.577777778,351457,Magic Auto Sales,FALSE,"184 lb-ft @ 4,250 RPM",6-Speed Automatic,t37040,,FWD,Front-Wheel Drive,110 in,72.2 in
277897888,1FA6P8CF7G5263691,30.6 in,,,,,V8,5000,FALSE,FALSE,TRUE,Kia,44.5 in,16 gal,FALSE,54.4 in,Black (Ebony),FALSE,BLACK,"['Alloy Wheels', 'Bluetooth', 'Backup Camera']","435 hp @ 6,500 RPM",FALSE,1235,3.647058824,339626,Generation Kia,FALSE,"400 lb-ft @ 4,250 RPM",6-Speed Automatic,t58602,,RWD,Rear-Wheel Drive,107.1 in,81.9 in
279321247,1ZVBP8AM9E5274177,29.8 in,,,,,V6,3700,FALSE,FALSE,TRUE,Kia,42.4 in,16 gal,FALSE,55.8 in,Charcoal Black,FALSE,GRAY,"['Alloy Wheels', 'Appearance Package']","305 hp @ 6,500 RPM",FALSE,559,3.647058824,339626,Generation Kia,FALSE,"280 lb-ft @ 4,250 RPM",6-Speed Automatic,t49136,,RWD,Rear-Wheel Drive,107.1 in,80.1 in
227173064,KNDPMCAC1K7575828,38.2 in,,,,,I4,2400,,,TRUE,Kia,41.5 in,16.4 gal,,65.2 in,Black,,SILVER,"['Alloy Wheels', 'Backup Camera']","181 hp @ 6,000 RPM",,0,3.647058824,339626,Generation Kia,,"175 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t82266,,AWD,All-Wheel Drive,105.1 in,73 in
281008106,5TDBK22C88S020902,39.6 in,,,,,V6,3500,FALSE,FALSE,FALSE,,42.9 in,20 gal,FALSE,68.9 in,Gray,FALSE,BLACK,['Third Row Seating'],"266 hp @ 6,200 RPM",FALSE,2098,3.577777778,351457,Magic Auto Sales,FALSE,"245 lb-ft @ 4,700 RPM",5-Speed Automatic,t32232,,AWD,All-Wheel Drive,119.3 in,77.4 in
280574035,4S3BMBJ67E3031280,37.8 in,,,,,H4,2500,FALSE,FALSE,TRUE,Jeep,43 in,18.5 gal,TRUE,59.3 in,Black,FALSE,GRAY,"['Sport Package', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Cold Weather Package']","173 hp @ 5,600 RPM",FALSE,684,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"174 lb-ft @ 4,100 RPM",Continuously Variable Transmission,t51986,,AWD,All-Wheel Drive,108.3 in,81 in
221105733,5XYPG4A32KG521454,39.4 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,44.1 in,18.8 gal,FALSE,66.3 in,Satin Black,FALSE,SILVER,"['Alloy Wheels', 'Backup Camera']","185 hp @ 6,000 RPM",FALSE,0,3.647058824,339626,Generation Kia,FALSE,"178 lb-ft @ 4,000 RPM",6-Speed Automatic,t77988,,FWD,Front-Wheel Drive,109.4 in,74.4 in
280958989,2G61M5S39K9157048,40 in,,,,,V6,3600,TRUE,FALSE,TRUE,Cadillac,42.1 in,19 gal,FALSE,59.4 in,Jet Black,TRUE,SILVER,"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Android Auto', 'CarPlay', 'Luxury Package']","304 hp @ 6,800 RPM",FALSE,391,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"264 lb-ft @ 5,300 RPM",6-Speed Automatic,t78743,,FWD,Front-Wheel Drive,111.7 in,72.9 in
279465226,5J8TC2H37KL023471,38 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,42 in,17.1 gal,FALSE,65.7 in,Graystone,FALSE,UNKNOWN,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'CarPlay']","272 hp @ 6,500 RPM",FALSE,737,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"280 lb-ft @ 1,600 RPM",Automatic,t82116,,AWD,All-Wheel Drive,108.3 in,74.8 in
279904088,2HGFG21518H707046,30.3 in,,,,,I4,2000,FALSE,FALSE,FALSE,,42.6 in,13.2 gal,FALSE,53.5 in,Black,FALSE,GRAY,"['Sunroof/Moonroof', 'Navigation System']","197 hp @ 7,800 RPM",FALSE,1947,3.577777778,351457,Magic Auto Sales,FALSE,"139 lb-ft @ 6,100 RPM",6-Speed Manual,t32426,,FWD,Front-Wheel Drive,104.3 in,68.9 in
280958999,1GNEVHKW4JJ117798,38.4 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,41 in,21.7 gal,FALSE,70.7 in,Jet Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Third Row Seating', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay', 'Bluetooth', 'Backup Camera', 'Remote Start']","310 hp @ 6,800 RPM",FALSE,279,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 2,800 RPM",9-Speed Automatic,t82385,,4WD,Four-Wheel Drive,120.9 in,78.6 in
280535090,JM3KFBBM4J0351098,39.6 in,,,,,I4,2500,FALSE,FALSE,TRUE,Jeep,41 in,15.3 gal,TRUE,66.1 in,Black,FALSE,SILVER,"['Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring']","187 hp @ 6,000 RPM",FALSE,635,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"186 lb-ft @ 4,000 RPM",Automatic,t77002,,AWD,All-Wheel Drive,106.2 in,72.5 in
281456152,1GNEVGKW2JJ207073,38.4 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,41 in,21.7 gal,TRUE,70.7 in,Jet Black,FALSE,BROWN,"['Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']","310 hp @ 6,800 RPM",FALSE,748,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 2,800 RPM",9-Speed Automatic,t73658,,4WD,Four-Wheel Drive,120.9 in,78.6 in
280914658,2C3CDXJG2HH505474,40.1 in,,,,,V6,3600,FALSE,FALSE,TRUE,Dodge,41.8 in,18.5 gal,FALSE,58.5 in,Black,FALSE,UNKNOWN,"['Sunroof/Moonroof', 'Power Package', 'Alloy Wheels', 'Bluetooth', 'Remote Start', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']","292 hp @ 6,350 RPM",FALSE,768,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"260 lb-ft @ 4,800 RPM",Automatic,t70187,,AWD,All-Wheel Drive,120.2 in,75 in
279824124,1C4BJWEG0DL563259,37.2 in,,,,,V6,3600,FALSE,FALSE,TRUE,Kia,41 in,22.5 gal,FALSE,70.8 in,Black,FALSE,RED,"['Alloy Wheels', 'Quick Order Package']","285 hp @ 6,400 RPM",FALSE,103,3.647058824,339626,Generation Kia,FALSE,"260 lb-ft @ 4,800 RPM",5-Speed Automatic,t67213,,4WD,Four-Wheel Drive,116 in,82.8 in
278761228,JF1SG65628H714235,33.7 in,,,,,H4,2500,FALSE,FALSE,FALSE,,43.6 in,15.9 gal,FALSE,65 in,Gray,FALSE,SILVER,"['Sunroof/Moonroof', 'Alloy Wheels', 'Heated Seats']","170 hp @ 6,000 RPM",FALSE,1965,3.577777778,351457,Magic Auto Sales,FALSE,"167 lb-ft @ 4,400 RPM",4-Speed Automatic,t31654,,AWD,All-Wheel Drive,99.4 in,68.3 in
279420879,1FA6P8CF2H5230521,29 in,,,,,V8,5000,FALSE,FALSE,TRUE,Kia,44.5 in,16 gal,FALSE,54.3 in,Black (Ebony),FALSE,WHITE,"['Leather Seats', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Premium Package', 'Heated Seats', 'Premium Sound Package', 'Sound Package']","435 hp @ 6,500 RPM",FALSE,209,3.647058824,339626,Generation Kia,FALSE,"400 lb-ft @ 4,250 RPM",6-Speed Manual,t67987,,RWD,Rear-Wheel Drive,107.1 in,81.9 in
279078773,KNDJN2A20H7441812,39.1 in,,,,,I4,1600,TRUE,FALSE,TRUE,Kia,40.9 in,14.2 gal,FALSE,63.5 in,Gray,FALSE,BLACK,"['Alloy Wheels', 'Bluetooth']","130 hp @ 6,300 RPM",FALSE,469,3.647058824,339626,Generation Kia,FALSE,"118 lb-ft @ 4,850 RPM",6-Speed Automatic,t70234,,FWD,Front-Wheel Drive,101.2 in,70.9 in
279846405,1J8HG48K38C178094,36.1 in,,,,,V6,3700,TRUE,FALSE,FALSE,,41.7 in,21.1 gal,FALSE,71.9 in,Black,FALSE,RED,['Alloy Wheels'],"305 hp @ 5,650 RPM",FALSE,1783,3.577777778,351457,Magic Auto Sales,FALSE,"334 lb-ft @ 3,950 RPM",5-Speed Automatic,t32045,,4WD,Four-Wheel Drive,109.5 in,74.8 in
275629825,2HNYD2H26AH516413,38.7 in,,,,,V6,3700,FALSE,FALSE,FALSE,,41.2 in,21 gal,TRUE,68.2 in,Gray,FALSE,BLUE,"['Sunroof/Moonroof', 'Bluetooth']","300 hp @ 6,300 RPM",FALSE,1675,3.577777778,351457,Magic Auto Sales,FALSE,"270 lb-ft @ 4,500 RPM",6-Speed Automatic,t36441,,AWD,All-Wheel Drive,108.3 in,78.5 in
281559571,2G1115SL5F9217329,39.8 in,,,,,I4,2500,FALSE,FALSE,FALSE,,45.8 in,18.5 gal,FALSE,58.9 in,Gray,FALSE,SILVER,"['Navigation System', 'Alloy Wheels', 'Bluetooth']","196 hp @ 6,300 RPM",FALSE,1482,3.577777778,351457,Magic Auto Sales,FALSE,"186 lb-ft @ 4,400 RPM",6-Speed Automatic,t54866,,FWD,Front-Wheel Drive,111.7 in,84.2 in
280570689,1J4AA2D10AL187508,35.6 in,,,,,V6,3800,FALSE,FALSE,FALSE,,41 in,18.6 gal,TRUE,70.9 in,Gray,FALSE,SILVER,['Steel Wheels'],"202 hp @ 5,200 RPM",FALSE,3635,3.577777778,351457,Magic Auto Sales,FALSE,"237 lb-ft @ 4,000 RPM",6-Speed Manual,t36267,,4WD,Four-Wheel Drive,95.4 in,82.8 in
273043970,3KPF24AD3LE224209,35.7 in,,,,,I4,2000,,,TRUE,Kia,42.2 in,14 gal,,56.5 in,Black,,BLACK,"['Alloy Wheels', 'Backup Camera', 'Android Auto', 'CarPlay']","147 hp @ 6,200 RPM",,0,3.647058824,339626,Generation Kia,,"132 lb-ft @ 4,500 RPM",Automatic,t85069,,FWD,Front-Wheel Drive,106.3 in,70.9 in
255522007,3C6TRVNG1LE102156,--,,,,,V6,3600,,,TRUE,RAM,38.8 in,24 gal,,91.7 in,Black,,WHITE,"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']","280 hp @ 6,400 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"260 lb-ft @ 4,400 RPM",Automatic,t86896,,FWD,Front-Wheel Drive,118 in,97.6 in
275830627,3C4NJDCB1LT259871,38.3 in,,,,,I4,2400,,,TRUE,Jeep,41.8 in,13.5 gal,,64.8 in,Black,,SILVER,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Heated Seats', 'Quick Order Package']","180 hp @ 6,400 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"175 lb-ft @ 3,900 RPM",Automatic,t87045,,4WD,Four-Wheel Drive,103.8 in,80 in
280274332,JN8AT2MV3GW133246,37.9 in,,,,,I4,2500,FALSE,FALSE,TRUE,Chevrolet,43 in,14.5 gal,TRUE,67.5 in,Black (Charcoal),FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","170 hp @ 6,000 RPM",FALSE,275,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"175 lb-ft @ 4,400 RPM",Continuously Variable Transmission,t60472,,AWD,All-Wheel Drive,106.5 in,72.4 in
235295109,KNDPMCAC8K7627665,38.2 in,,,,,I4,2400,,,TRUE,Kia,41.5 in,16.4 gal,,65.2 in,Black,,SILVER,"['Alloy Wheels', 'Backup Camera']","181 hp @ 6,000 RPM",,0,3.647058824,339626,Generation Kia,,"175 lb-ft @ 4,000 RPM",6-Speed Automatic Overdrive,t82266,,AWD,All-Wheel Drive,105.1 in,73 in
277023771,1G1FB3DS6K0119944,29.9 in,,,,,V6,3600,TRUE,FALSE,TRUE,Chevrolet,43.9 in,19 gal,FALSE,52.9 in,Jet Black,TRUE,SILVER,"['Power Package', 'RS Package', 'LT Package', 'Technology Package', 'Bluetooth', 'Premium Wheels', 'Backup Camera', 'Remote Start', 'CarPlay']","335 hp @ 6,800 RPM",FALSE,294,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"284 lb-ft @ 5,300 RPM",8-Speed Automatic,t78983,,RWD,Rear-Wheel Drive,110.7 in,74.7 in
277659433,5J6RM4H79EL117709,38.3 in,,,,,I4,2400,FALSE,FALSE,FALSE,,41.3 in,15.3 gal,TRUE,64.7 in,Gray,FALSE,RED,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","185 hp @ 7,000 RPM",FALSE,1492,3.577777778,351457,Magic Auto Sales,FALSE,"163 lb-ft @ 4,400 RPM",5-Speed Automatic,t52992,,AWD,All-Wheel Drive,103.1 in,71.6 in
281323666,2C3CDZC97LH125100,33.1 in,,,,,V8,6200,FALSE,FALSE,TRUE,Dodge,42 in,18.5 gal,FALSE,57.5 in,Black,FALSE,UNKNOWN,"['Alloy Wheels', 'Bluetooth', 'Adaptive Suspension', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'Quick Order Package', 'CarPlay']","717 hp @ 6,000 RPM",FALSE,5695,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"656 lb-ft @ 4,800 RPM",Automatic,t90122,,RWD,Rear-Wheel Drive,116 in,85.4 in
281133535,1FADP3L94DL229784,33.4 in,,,,,I4,2000,FALSE,FALSE,FALSE,,43.1 in,12.1 gal,FALSE,57.7 in,Black,FALSE,WHITE,['Bluetooth'],"252 hp @ 5,500 RPM",FALSE,2085,3.577777778,351457,Magic Auto Sales,FALSE,"270 lb-ft @ 2,500 RPM",6-Speed Manual,t44262,,FWD,Front-Wheel Drive,104.3 in,71.8 in
279707651,1C4HJWDG1JL878594,37.2 in,,,,,V6,3600,FALSE,FALSE,TRUE,Kia,41 in,22.5 gal,FALSE,72.6 in,Black,FALSE,BLACK,"['Alloy Wheels', 'Steel Wheels', 'Bluetooth', 'Quick Order Package']","285 hp @ 6,400 RPM",FALSE,750,3.647058824,339626,Generation Kia,FALSE,"260 lb-ft @ 4,800 RPM",6-Speed Manual,t75978,,4WD,Four-Wheel Drive,116 in,73.7 in
279631813,1GNKRGKD5HJ150500,36.8 in,,,,,V6,3600,FALSE,FALSE,TRUE,Chevrolet,41.3 in,22 gal,FALSE,69.9 in,Dark Titanium/Light Titanium,FALSE,SILVER,"['Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors']","281 hp @ 6,300 RPM",FALSE,305,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"266 lb-ft @ 3,400 RPM",6-Speed Automatic,t67377,,FWD,Front-Wheel Drive,118.9 in,78.5 in
280152144,2G4GK5EX2E9264499,37.3 in,,,,,I4,2000,FALSE,FALSE,TRUE,Kia,42.1 in,18 gal,FALSE,58.4 in,light neutral,FALSE,SILVER,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats']","259 hp @ 5,300 RPM",FALSE,88,3.647058824,339626,Generation Kia,FALSE,"295 lb-ft @ 2,500 RPM",6-Speed Automatic,t52677,,FWD,Front-Wheel Drive,107.8 in,73.1 in
280386131,WDDDJ75X36A036674,35 in,,,,,V8,5000,FALSE,FALSE,FALSE,,42.1 in,21.1 gal,FALSE,54.7 in,Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System']","302 hp @ 5,600 RPM",FALSE,1681,3.577777778,351457,Magic Auto Sales,FALSE,"339 lb-ft @ 2,700 RPM",7-Speed Automatic,t22796,,RWD,Rear-Wheel Drive,112.4 in,73.7 in
280936261,5XXGN4A79EG331569,34.7 in,,,,,I4,2400,FALSE,FALSE,TRUE,Kia,45.5 in,18.5 gal,FALSE,57.3 in,Gray,FALSE,WHITE,"['Leather Seats', 'Sunroof/Moonroof', 'Navigation System', 'Alloy Wheels', 'Technology Package', 'Bluetooth', 'Backup Camera', 'Premium Package', 'Heated Seats']","192 hp @ 6,300 RPM",FALSE,804,3.647058824,339626,Generation Kia,FALSE,"181 lb-ft @ 4,250 RPM",6-Speed Automatic,t51998,,FWD,Front-Wheel Drive,110 in,72 in
280959000,2T1BURHE7FC373942,41.4 in,,,,,I4,1800,FALSE,FALSE,TRUE,Chevrolet,42.3 in,13.2 gal,FALSE,57.3 in,Ash,FALSE,UNKNOWN,"['Alloy Wheels', 'Steel Wheels', 'Backup Camera']","132 hp @ 6,000 RPM",FALSE,612,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"128 lb-ft @ 4,400 RPM",Continuously Variable Transmission,t56495,,FWD,Front-Wheel Drive,106.3 in,69.9 in
278450359,4T1BE46K89U272985,,,,,,I4,,FALSE,FALSE,FALSE,,,,FALSE,,Gray,FALSE,BLACK,,,FALSE,2021,3.577777778,351457,Magic Auto Sales,FALSE,,5-Speed Automatic,,,,,,
279870150,1C4RJFAG6GC303425,38.6 in,,,,,V6,3600,FALSE,FALSE,TRUE,Jeep,40.3 in,24.6 gal,FALSE,69.3 in,Black,FALSE,WHITE,"['Leather Seats', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']","295 hp @ 6,400 RPM",FALSE,728,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"260 lb-ft @ 4,800 RPM",Automatic,t64540,,4WD,Four-Wheel Drive,114.8 in,84.8 in
273043972,3KPF24AD1LE224208,35.7 in,,,,,I4,2000,,,TRUE,Kia,42.2 in,14 gal,,56.5 in,Black,,BLACK,['Backup Camera'],"147 hp @ 6,200 RPM",,0,3.647058824,339626,Generation Kia,,"132 lb-ft @ 4,500 RPM",Automatic,t85069,,FWD,Front-Wheel Drive,106.3 in,70.9 in
277094454,JTMBF35VX95007275,38.3 in,,,,,I4,2500,FALSE,FALSE,FALSE,,41.8 in,15.9 gal,TRUE,66.3 in,Gray,FALSE,BLACK,['Steel Wheels'],"179 hp @ 6,000 RPM",FALSE,1486,3.577777778,351457,Magic Auto Sales,FALSE,"172 lb-ft @ 4,000 RPM",4-Speed Automatic,t34240,,4WD,Four-Wheel Drive,104.7 in,71.5 in
279637964,5LMCJ1D94JUL22491,36.8 in,,,,,I4,2000,FALSE,FALSE,TRUE,Jeep,42.8 in,15.5 gal,FALSE,65.6 in,Cappuccino,FALSE,RED,"['Alloy Wheels', 'Bluetooth', 'Adaptive Suspension', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Android Auto', 'CarPlay']","240 hp @ 5,500 RPM",FALSE,711,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"270 lb-ft @ 3,000 RPM",Automatic,t75549,,AWD,All-Wheel Drive,105.9 in,84.1 in
276304726,JN8AS5MV6FW763782,35.3 in,,,,,I4,2500,FALSE,FALSE,FALSE,,42.5 in,15.9 gal,TRUE,65.3 in,Black,FALSE,BLACK,"['Steel Wheels', 'Backup Camera']","170 hp @ 6,000 RPM",FALSE,1814,3.577777778,351457,Magic Auto Sales,FALSE,"175 lb-ft @ 4,400 RPM",Automatic,t57528,,AWD,All-Wheel Drive,105.9 in,70.9 in
276578189,KNDJ23AU4M7739886,38.8 in,,,,,I4,2000,,,TRUE,Kia,41.1 in,14.3 gal,,63 in,Black,,GRAY,"['Backup Camera', 'Android Auto', 'CarPlay']","147 hp @ 6,200 RPM",,0,3.647058824,339626,Generation Kia,,"132 lb-ft @ 4,500 RPM",Automatic,t93918,,FWD,Front-Wheel Drive,102.4 in,70.9 in
277751179,1FMCU9EG1BKC01579,35.6 in,,,,,V6 Flex Fuel Vehicle,3000,FALSE,FALSE,FALSE,,41.6 in,16.5 gal,TRUE,67.8 in,Black,FALSE,GRAY,,"240 hp @ 6,550 RPM",FALSE,1983,3.577777778,351457,Magic Auto Sales,FALSE,"223 lb-ft @ 4,300 RPM",6-Speed Automatic,t37816,,AWD,All-Wheel Drive,103.1 in,81.3 in
278906868,WBA4C9C57FD331080,33.7 in,,,,,I4,2000,FALSE,FALSE,TRUE,Kia,42.2 in,15.8 gal,TRUE,54.6 in,Pink (Coral Red),FALSE,WHITE,"['Sunroof/Moonroof', 'Alloy Wheels', 'Bluetooth']","240 hp @ 5,000 RPM",FALSE,199,3.647058824,339626,Generation Kia,FALSE,"255 lb-ft @ 1,450 RPM",8-Speed Automatic,t54668,,AWD,All-Wheel Drive,110.6 in,71.8 in
276435946,4S3BNAD6XF3006846,38.1 in,,,,,H4,2500,FALSE,FALSE,TRUE,Kia,42.9 in,18.5 gal,TRUE,59 in,slate black,FALSE,SILVER,"['Sunroof/Moonroof', 'Power Package', 'Navigation System', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Heated Seats', 'Cold Weather Package']","175 hp @ 5,800 RPM",FALSE,425,3.647058824,339626,Generation Kia,FALSE,"174 lb-ft @ 4,000 RPM",Continuously Variable Transmission,t55085,,AWD,All-Wheel Drive,108.3 in,72.4 in
266476478,2C4RC1FG8LR165507,39 in,,,,,V6,3600,,,TRUE,Chrysler,41.1 in,19 gal,,69.9 in,Black Alloy,,BLACK,"['Navigation System', 'Adaptive Cruise Control', 'Alloy Wheels', 'Third Row Seating', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Parking Sensors', 'Heated Seats', 'Quick Order Package']","287 hp @ 6,400 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"262 lb-ft @ 4,000 RPM",Automatic,t87154,,FWD,Front-Wheel Drive,121.6 in,90.4 in
278761227,JTMBD33V276026810,38.3 in,,,,,I4,2400,FALSE,FALSE,FALSE,,41.8 in,15.9 gal,FALSE,66.3 in,Gray,FALSE,GRAY,,"166 hp @ 6,000 RPM",FALSE,1234,3.577777778,351457,Magic Auto Sales,FALSE,"165 lb-ft @ 4,000 RPM",4-Speed Automatic,t29616,,4WD,Four-Wheel Drive,104.7 in,71.5 in
280959001,1G1BC5SM3J7144754,36.1 in,,,,,I4,1400,FALSE,FALSE,TRUE,Chevrolet,42 in,13.7 gal,FALSE,57.4 in,Jet Black,FALSE,RED,"['Navigation System', 'Steel Wheels', 'Bluetooth', 'Backup Camera', 'Android Auto', 'CarPlay']","153 hp @ 5,600 RPM",FALSE,262,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,,6-Speed Automatic,t74706,,FWD,Front-Wheel Drive,106.3 in,70.5 in
278835080,ZFBHRFAB1L6S10252,--,,,,,I4,2400,,,TRUE,RAM,40.8 in,16 gal,,74.2 in,Black,,WHITE,"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Quick Order Package']","178 hp @ 6,400 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"174 lb-ft @ 3,800 RPM",Automatic,t86426,,FWD,Front-Wheel Drive,122.4 in,84.6 in
280958987,2G1105S38H9188754,39.8 in,,,,,V6 Flex Fuel Vehicle,3600,FALSE,FALSE,TRUE,Chevrolet,45.8 in,18.5 gal,FALSE,58.9 in,Jet Black,FALSE,BLACK,"['Leather Seats', 'Sunroof/Moonroof', 'Driver Confidence Package', 'Navigation System', 'Alloy Wheels', 'Appearance Package', 'Technology Package', 'Bluetooth', 'Backup Camera', 'Blind Spot Monitoring', 'Parking Sensors', 'Convenience Package']","305 hp @ 6,800 RPM",FALSE,300,3.447761194,314501,Atlantic Chevrolet Cadillac,FALSE,"264 lb-ft @ 5,300 RPM",6-Speed Automatic Overdrive,t67431,,FWD,Front-Wheel Drive,111.7 in,84.3 in
280690827,1FAHP36N99W123086,36.1 in,,,,,I4,2000,FALSE,FALSE,FALSE,,41.7 in,13.5 gal,FALSE,58.6 in,Black,FALSE,BLACK,,"140 hp @ 6,000 RPM",FALSE,1045,3.577777778,351457,Magic Auto Sales,FALSE,"136 lb-ft @ 4,250 RPM",4-Speed Automatic,t33778,,FWD,Front-Wheel Drive,102.9 in,67.8 in
255209851,3C6TRVNG0LE100284,--,,,,,V6,3600,,,TRUE,RAM,38.8 in,24 gal,,91.7 in,Black,,WHITE,"['Steel Wheels', 'Bluetooth', 'Backup Camera', 'Parking Sensors', 'Quick Order Package']","280 hp @ 6,400 RPM",,0,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,,"260 lb-ft @ 4,400 RPM",Automatic,t86896,,FWD,Front-Wheel Drive,118 in,97.6 in
278281909,1C4PJMCB1GW333296,40.3 in,,,,,I4,2400,FALSE,FALSE,TRUE,Jeep,41.1 in,15.9 gal,FALSE,66.2 in,Black,FALSE,BLUE,"['Value Package', 'Power Package', 'Alloy Wheels', 'Bluetooth', 'Backup Camera', 'Remote Start', 'Blind Spot Monitoring', 'Parking Sensors', 'Heated Seats', 'Cold Weather Package', 'Quick Order Package']","271 hp @ 6,500 RPM",FALSE,557,4.377777778,60510,Gengras Chrysler Dodge Jeep Ram,FALSE,"239 lb-ft @ 4,400 RPM",Automatic,t58516,,4WD,Four-Wheel Drive,106.3 in,73.2 in
279944616,KNDJ23AU5M7745910,38.8 in,,,,,I4,2000,,,TRUE,Kia,41.1 in,14.3 gal,,63 in,Gray,,ORANGE,"['Backup Camera', 'Android Auto', 'CarPlay']","147 hp @ 6,200 RPM",,0,3.647058824,339626,Generation Kia,,"132 lb-ft @ 4,500 RPM",Automatic,t93918,,FWD,Front-Wheel Drive,102.4 in,70.9 in
